id,name,time,utc_offset,group_id,venue_id,status
"23098341","In The Brain of Roy Osherove: Ten Mistakes Software Team Leaders Do",1311010200000,3600000,1350857,1040306,"past"
"nqhvpypkbxb","Cassandra London Meetup - comparing other NoSQL solutions",1311012000000,3600000,1731903,805913,"past"
"21292671","3rd Big Data London meetup",1311183000000,3600000,1789394,1752361,"past"
"23354431","Infinispan, Data Grids and Cloud Storage",1311701400000,3600000,1600595,1040306,"past"
"22981731","In The Brain of Russel Winder, You Need to Know Python",1312306200000,3600000,1350857,1040306,"past"
"24880691","Team Development Strategies and Tools on the Force.com Platform",1312306200000,3600000,1350857,1040306,"past"
"24751331","Kevlin Henney's Agile Development for Developers",1312358400000,3600000,1350857,1040306,"past"
"23128381","Stuff I'm starting to know now that I really wish I'd known 20 years ago",1312479000000,3600000,1350857,1040306,"past"
"23948771","In The Brain of Miles Sabin: Encoding Unboxed Union Types in Scala",1313515800000,3600000,1350857,1040306,"past"
"25298931","In The Brain of Andrew Chalkley: Introduction to CoffeeScript",1313688600000,3600000,1350857,1040306,"past"
"24753631","Brian Sletten's Semantic Web Technologies Bootcamp",1314000000000,3600000,1350857,1040306,"past"
"23978031","In The Brain of Brian Sletten: REST - Beyond the Basics",1314120600000,3600000,1350857,1040306,"past"
"15696805","Practical Agile Testing with Janet Gregory (3 days)",1314172800000,3600000,1350857,805913,"past"
"26522981","In The Brain of Janet Gregory: Agile Testing Practices",1314207000000,3600000,1350857,1040306,"past"
"26923901","JBoss AS7 Hackathon",1314720000000,3600000,1600595,1040306,"past"
"24751081","Simon Brown's Software Architecture for Developers Workshop",1314864000000,3600000,1350857,1040306,"past"
"24609361","In The Brain of Simon Brown: Effective Sketches",1314898200000,3600000,1350857,1040306,"past"
"24086621","In The Brain of Allan Kelly: What does it take to be an Agile company?",1314898200000,3600000,1350857,1040306,"past"
"23258101","Miles Sabin's Advanced Scala Development",1315209600000,3600000,1350857,1040306,"past"
"24498591","Progressive .Net Tutorials - 5-7 September",1315209600000,3600000,1350857,1040306,"past"
"29668191","Cassandra vs HBase and exploring Cassandra failure modes",1315245600000,3600000,1731903,805913,"past"
"24208691","In The Brain of Damjan Vujnovic: Object-oriented Programming in JavaScript",1315330200000,3600000,1350857,1040306,"past"
"26389551","LondonR User Group Meeting",1315414800000,3600000,1594526,1113633,"past"
"29828471","MongoDB User Group: Scaling with MongoDB",1315418400000,3600000,1350857,1040306,"past"
"23232021","Udi Dahan's Advanced Distributed Systems Design with SOA",1315814400000,3600000,1350857,1040306,"past"
"24756681","Damjan Vujnovic's Advanced JavaScript Workshop",1315814400000,3600000,1350857,1040306,"past"
"26255601","4th Big Data London meetup",1316021400000,3600000,1789394,1752361,"past"
"31542662","Martine Devos' Certified ScrumMaster and Estimation Class",1316073600000,3600000,1350857,1040306,"past"
"26520081","MongoUK",1316419200000,3600000,1350857,2674661,"past"
"29226641","In The Brain of Mary Poppendieck: The Impact of the Pace Delivery",1316453400000,3600000,1350857,1040306,"past"
"fdznqypmbzb","London Groovy & Grails User Group Meetup",1316453400000,3600000,1702896,,"past"
"30865951","Tom and Mary Poppendieck's Lean Software Development Leaders Workshop",1316462400000,3600000,1350857,1040306,"past"
"30417471","In The Brain of Gojko Adzic, Agile Product Management with Effect Maps",1316539800000,3600000,1350857,1040306,"past"
"22138261","Celebrate PostgreSQL 9.1",1316628000000,3600000,2019081,,"past"
"23805511","Heiko Seeberger's Fast Track to Scala",1317024000000,3600000,1350857,1040306,"past"
"30397571","In The Brain of Tom Wilkie: Castle: Re-inventing storage for Big Data",1317144600000,3600000,1731903,805913,"past"
"29232751","In The Brain of Tom Wilkie: Castle: Re-inventing storage for Big Data",1317144600000,3600000,1350857,1040306,"past"
"33072832","Meet James Quilligan, Commons theorist/activist and policy analyst",1317144600000,3600000,2027171,3441202,"past"
"32756902","Neo4j and Spring - Practical Primer",1317231000000,3600000,1350857,1040306,"past"
"23805921","Robert Pickering's Beginning F# Workshop",1317283200000,3600000,1350857,1040306,"past"
"30559801","Pekka Klarck's Robot Framework Hands-On Training ",1317283200000,3600000,1350857,1040306,"past"
"23228901","Greg Young's CQRS, Domain Events, Event Sourcing and how to apply DDD",1317628800000,3600000,1350857,1040306,"past"
"32314072","London Clojure User Group : Programming Music with Overtone",1317663000000,3600000,1350857,1040306,"past"
"21299231","Simon Brown's Enterprise Software Developer",1317715200000,3600000,1350857,1040306,"past"
"33655872","Enterprise Search London – October Edition",1317748500000,3600000,1561841,1195004,"past"
"34531472","In The Brain of Greg Young: That's right, I code .NET stuff in vim",1317749400000,3600000,1350857,1040306,"past"
"29324631","Droidcon 2011",1317888000000,3600000,1350857,793683,"past"
"29973961","In The Brain of Kevin Ryan: Kanban for Lean IT Development",1317922200000,3600000,1350857,1040306,"past"
"35915582","Silicon Valley Comes to the UK",1318060800000,3600000,1350857,1040306,"past"
"34529232","London Ruby User Group: LRUG Battleship - Ruby Fight Club",1318267800000,3600000,1350857,1040306,"past"
"34384572","FuseSource Community Day",1318319100000,3600000,1350857,1040306,"past"
"29697621","In The Brain of David Pollak: Lift: It's Different, Baby",1318354200000,3600000,1350857,1040306,"past"
"22955081","David Pollak's Lift Basics Workshop",1318406400000,3600000,1350857,1040306,"past"
"33192892","In The Brain of Rob Harrop: Is the Future Functional?",1318440600000,3600000,1350857,1040306,"past"
"26645411","5th Big Data Meetup",1318442400000,3600000,1789394,3628292,"past"
"32651922","Scala LiftOff London",1318492800000,3600000,1350857,1040306,"past"
"33105322","October Hadoop users meetup",1318527000000,3600000,2467322,805913,"past"
"31549062","Peter Lubbers' HTML5 “Fast Track”",1318838400000,3600000,1350857,1040306,"past"
"34561072","JBoss jBPM",1318867200000,3600000,1600595,1907181,"past"
"fdznqypnbwb","London Groovy & Grails User Group Meetup",1318872600000,3600000,1702896,,"past"
"33218292","October Meetup - New Venue",1318960800000,3600000,1570042,1328124,"past"
"36843272","London Erlang User Group Meeting",1319045400000,3600000,1512314,1607618,"past"
"37335322","Drinks @ The Fox",1319130000000,3600000,2590642,3982162,"past"
"36089952","Magento London Reboot",1319135400000,3600000,1582377,,"past"
"36962072","Enterprise Search EUROPE Meetup",1319477400000,3600000,1561841,3931342,"past"
"25329221","Tomas Petricek & Phil Trelford's Functional Programming in .NET",1319702400000,3600000,1350857,1040306,"past"
"36952352","HTML5 Live in New York 2011",1320138000000,0,1350857,3930402,"past"
"22835141","In The Brain of Robert Pickering",1320172200000,0,1350857,1040306,"past"
"36959042","Peter Lubbers' HTML5 “Fast Track” - IN NYC",1320224400000,0,1350857,3931122,"past"
"28803731","NOSQL eXchange 2011",1320224400000,0,1350857,1040306,"past"
"26254991","Ian Robinson and Jim Webber's Neo4j Tutorial",1320310800000,0,1350857,1040306,"past"
"21446061","Progressive F# Tutorials",1320310800000,0,1350857,1040306,"past"
"34116812","Commoning Café - London",1320433200000,0,2027171,3578552,"past"
"26521781","MongoDB for Administrators and Operations",1320742800000,0,1350857,1040306,"past"
"36971502","In The Brain of Allan Kelly: How the EU is helping Cornish companies get Agile",1320863400000,0,1350857,805913,"past"
"38565152","This months meetup - hosted by Session Digital",1320865200000,0,1582377,,"past"
"30889631","Jon Jagger's Cyber Dojo",1320949800000,0,1350857,1040306,"past"
"37658252","In The Brain of Simon Brown: The Frustrated Architect",1321381800000,0,1350857,1040306,"past"
"40550812","In The Brain of Harry Percival: TDD Django with Selenium",1321468200000,0,1350857,1040306,"past"
"36498902","6th Big Data London Meetup",1321468200000,0,1789394,1985611,"past"
"38528482","Eatin and Drinkin",1321470000000,0,2590642,3335042,"past"
"36727522","November Hadoop users meetup",1321554600000,0,2467322,1798261,"past"
"34462772","The Great Arctic Fundraising OpenSource Pub Quiz!",1321555500000,0,1350857,1093733,"past"
"fdznqyppbcc","London Groovy & Grails User Group Meetup",1321900200000,0,1702896,,"past"
"36802872","First birthday bash - Cassandra improvements over the last year",1321902000000,0,1731903,805913,"past"
"40532482","MongoDB for Administrators and Operations",1322125200000,0,1350857,1040306,"past"
"34239252","In the Brain of Brendan McAdams: MongoDB on the Java Virtual Machine",1322159400000,0,1350857,1040306,"past"
"41102642","Uncle Bob's Advanced Test Driven Development",1322470800000,0,1350857,1040306,"past"
"37943312","RHQ & JBoss ON",1322499600000,0,1600595,1040306,"past"
"26934841","In The Brain of Uncle Bob Martin: Why can't anyone get Web architecture right?",1322505000000,0,1350857,1040306,"past"
"40787922","HTML5 WEBSOCKETS COMMUNITY - 1 DAY WORKSHOP, NOVEMBER 30TH",1322643600000,0,1350857,1040306,"past"
"40667442","Clojure eXchange 2011: featuring Uncle Bob Martin",1322730000000,0,1350857,1040306,"past"
"26119551","Progressive Scala Tutorials 2011",1322816400000,0,1350857,1040306,"past"
"32432262","Introduction to Gradle workshop with Luke Daley",1323075600000,0,1350857,1040306,"past"
"32417402","Dec 5. Introduction to Gradle with Luke Daley. Free workshop.",1323075600000,0,1702896,1040306,"past"
"32719832","LondonR User Group Meeting - 6 Dec 2011",1323194400000,0,1594526,1113633,"past"
"41094422","Practical Agile Testing with Janet Gregory",1323248400000,0,1350857,1040306,"past"
"43420302","In The Brain of Andreas Ohlund, New and shiny things in NServiceBus 3.0",1323282600000,0,1350857,1040306,"past"
"41496982","Christmas Meetup and a Curry - hosted by WebShopApps",1323284400000,0,1582377,,"past"
"42358822","Introduction to P2P and the Commons as the new paradigm of change",1323511200000,0,2027171,4571802,"past"
"43804672","Transcending State & Corporations: Introduction to Peer-to-Peer and the Commons",1323525600000,0,2027171,4731132,"past"
"40670162","Creating and Sustaining Urban Spaces for the People, by the People",1323619200000,0,2027171,4376162,"past"
"43419702","Martine Devos' Certified ScrumMaster Workshop (Dec 12-13th)",1323680400000,0,1350857,1040306,"past"
"43561992","In The Brain of John Davies: Enterprise Integration; The seriously nasty stuff",1323714600000,0,1350857,1040306,"past"
"22009621","Join Udi Dahan for a 5-day workshop on Advanced Distributed Sys Design w SOA",1323723600000,0,1350857,1040306,"past"
"42756392","Internet of Things Meetup: The Christmas edition",1323891000000,0,2590642,1232158,"past"
"22850381","Tomas Petricek and Phil Trelford’s Real-World F# Programming",1323984600000,0,1350857,1040306,"past"
"44414962","London Ruby User Group : I18n and Judge",1326132000000,0,1350857,1040306,"past"
"47873632","Steps towards a Commons of Health & Wellbeing",1326556800000,0,2027171,4731132,"past"
"43433312","Gojko Adzic's Test Driven Development Workshop",1326704400000,0,1350857,805913,"past"
"fdznqyqcbvb","London Groovy & Grails User Group Meetup",1326738600000,0,1702896,,"past"
"39365812","7th Big Data London Meetup",1326911400000,0,1789394,1798261,"past"
"43150722","Martine Devos' Certified ScrumMaster Workshop (Jan 19-20th)",1326963600000,0,1350857,1040306,"past"
"46423012","Get the AWS UK UG off the ground",1326989700000,0,3034712,,"past"
"44477652","Internet of Things Meetup 4",1327082400000,0,2590642,866841,"past"
"44303132","Martine Devos' Certified Scrum Product Owner",1327309200000,0,1350857,1040306,"past"
"44421052","Dierk Koenig's Practical Groovy for Developers",1327309200000,0,1350857,1040306,"past"
"44903152","Mark Murphy's Intro to Android for Busy Coders, Two-day Course",1327309200000,0,1350857,1040306,"past"
"43550402","Simon Brown's Software Architecture for Developers (Jan 23-24th)",1327309200000,0,1350857,1040306,"past"
"39467602","In The Brain of Paul Ardeleanu: Prototyping your iPhone/iPad app",1327343400000,0,1350857,1040306,"past"
"44418422","Dierk Koenig's Practical Grails for Developers",1327482000000,0,1350857,1040306,"past"
"44642012","MongoDB for Developers - Two-day Course",1327482000000,0,1350857,1040306,"past"
"43811882","Get to know each other in the New Year",1327518000000,0,1651926,5121422,"past"
"43419732","Martine Devos' Certified ScrumMaster Workshop (Jan 26-27th)",1327568400000,0,1350857,1040306,"past"
"30798201","Beyond primitive capitalism to commons-conscious Capitalism 3.0",1327600800000,0,2027171,697718,"past"
"45135022","January Hadoop meetup - Intro evening",1327602600000,0,2467322,4199012,"past"
"44891482","Paul Ardeleanu's Introduction to iOS Development - Two-day course",1327914000000,0,1350857,1040306,"past"
"44885822","Matthew Baxter-Reynolds' jQuery Mobile, 2-day Course",1327914000000,0,1350857,1040306,"past"
"40530732","In The Brain of Russel Winder, Python: A High Performance Programming Language",1328034600000,0,1350857,1040306,"past"
"44536902","Jon Jagger & Kevlin Henney's Agile Development for Developers two-day course",1328086800000,0,1350857,1040306,"past"
"43470052","First Oracle Big Data 4 Enterprise meetup with Beer and Pizza",1328122800000,0,2907972,4199012,"past"
"44997802","Building an Elite Product Development Team, One-day Free Workshop",1328261400000,0,1350857,3931122,"past"
"48430072","Parallel Processing with Azure and HPC Server",1328641200000,0,3118992,,"past"
"48276972","Talk about Recommender Systems!",1328724000000,0,2921632,5200222,"past"
"44913462","In The Brain of Jan Machacek: Spring in Scala",1328725800000,0,1350857,1040306,"past"
"44996772","Mark Murphy's Advanced Android for Busy Coders, Two-day Course",1328778000000,0,1350857,1040306,"past"
"44557662","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1329123600000,0,1350857,1040306,"past"
"45211912","Russel Winder's Python Workshop",1329123600000,0,1350857,1040306,"past"
"50406902","In The Brain of Kevin Ryan: Kanban For Agile Portfolio Management",1329157800000,0,1350857,805913,"past"
"51529262","In The Brain of Alberto Brandolini: Drive your DBA Crazy in 3 easy steps",1329244200000,0,1350857,805913,"past"
"48892562","Feb Magento meet, A-listers on HTML5, Cloud, MongoDB and PHP - hosted by BRANDiD",1329330600000,0,1582377,,"past"
"44556452","8th Big Data London Meetup",1329330600000,0,1789394,4809572,"past"
"48380852","Internet of Things 5 @ London Citizen Cyberscience Summit",1329584400000,0,2590642,5200222,"past"
"43419752","Martine Devos' Certified ScrumMaster Workshop (Feb 20-21st)",1329728400000,0,1350857,1040306,"past"
"45018892","Udi Dahan's Enterprise Development with NServiceBus",1329728400000,0,1350857,1040306,"past"
"47951212","In The Brain of Andreas Ohlund: Putting your events on a diet",1329762600000,0,1350857,1040306,"past"
"fdznqyqdbbc","London Groovy & Grails User Group Meetup",1329762600000,0,1702896,,"past"
"29569461","""Cassandra as an email storage system"" plus ""CQL - then and now""",1329764400000,0,1731903,805913,"past"
"50857142","February Meetup",1329850800000,0,1570042,1328124,"past"
"46463602","Hibernate OGM: JPA for NoSQL",1329933600000,0,1600595,1040306,"past"
"49971752","So what is Data Science?",1329935400000,0,3183732,1752361,"past"
"44303232","Martine Devos' Certified Scrum Product Owner",1329987600000,0,1350857,1040306,"past"
"24203101","In The Brain of Linda Rising: Deception and Estimation: How We Fool Ourselves",1330367400000,0,1350857,1040306,"past"
"48729412","Ayende Rahien's RavenDB Workshop",1330419600000,0,1350857,1040306,"past"
"49545542","In The Brain of Itamar Syn-Hershko: RavenDB indexes explained",1330453800000,0,1350857,805913,"past"
"52902942","Hadoop Pub Meetup",1330455600000,0,2467322,3697812,"past"
"44891532","Paul Ardeleanu's Introduction to iOS Development - Two-day course",1330938000000,0,1350857,1040306,"past"
"54192612","In The Brain of Steve Vinoski & Andy Gross: An Overview of Riak Core",1330972200000,0,1350857,805913,"past"
"50855612","AWS UG UK #1 - Data (Storage, Databases, and Data Manipulation)",1331049600000,0,3034712,,"past"
"46411862","LondonR User Group Meeting - for all R users and enthusiasts",1331056800000,0,1594526,1113633,"past"
"50561812","Big Data Special with Cassandra London",1331058600000,0,1789394,1798261,"past"
"53215862","Mobile Development with Windows Azure",1331058600000,0,3118992,5212832,"past"
"50558912","How Netflix uses Cassandra with Adrian Cockcroft",1331058600000,0,1731903,1607618,"past"
"52564092","London Magento Meetup - March 7 - Hosted by Emailvision and Session Digital",1331145000000,0,1582377,5907242,"past"
"52703282","Elevate Launch Event: The SAAS Platform Connecting Contractors & Hiring Clients",1331145000000,0,1350857,1040306,"past"
"54008392","London Erlang User Group Meeting - 8 March",1331231400000,0,1512314,1178561,"past"
"52595802","Implementing Enterprise Search at Sky",1331231400000,0,1350857,805913,"past"
"48751052","Mark Rendle's Web App Development with Nancy and Simple.Data",1331542800000,0,1350857,1040306,"past"
"43419792","Martine Devos' Certified ScrumMaster Workshop (Mar 12-13th)",1331542800000,0,1350857,1040306,"past"
"55039842","Tomas Petricek and Phil Trelford's Advanced F# Programming course",1331715600000,0,1350857,805913,"past"
"53465052","Peter Lubbers' HTML5 “Fast Track” - IN NYC",1331715600000,0,1350857,3931122,"past"
"44303332","Martine Devos' Certified Scrum Product Owner",1331802000000,0,1350857,1040306,"past"
"55496162","HPC Meetup @ Henry's Bar near Greenpark Station",1331838000000,0,1651926,4756672,"past"
"54392972","Intro to Data-Making Workshop",1331892000000,0,2590642,5945812,"past"
"55021042","The Commons as a Laboratory for Radical Cooperation",1331922600000,0,2027171,3441202,"past"
"48593642","Functional Programming eXchange 2012",1331929800000,0,1350857,1040306,"past"
"53992232","Allan Kelly and Chris Matt's Essential Agile for Business Analysts course",1332147600000,0,1350857,805913,"past"
"53047642","Robert Schneider's Mission Critical Service Testing Using soapUI Pro",1332147600000,0,1350857,805913,"past"
"56146962","Typesafe's Fast Track to Scala course",1332147600000,0,1350857,805913,"past"
"53045742","Free event - In the Brain of Robert D Schneider",1332181800000,0,1350857,805913,"past"
"52606952","Apache Cassandra at Sky",1332268200000,0,1350857,805913,"past"
"54151372","In The Brain of Dave Farley: Continuous Delivery as a practical process",1332268200000,0,1350857,805913,"past"
"44885902","Matthew Baxter-Reynolds' PhoneGap and jQuery Mobile course",1332320400000,0,1350857,1040306,"past"
"54015272","Typesafe Advanced Scala course at Skills Matter",1332320400000,0,1350857,805913,"past"
"53617212","So What Does a Data Scientist do?",1332354600000,0,3183732,4882362,"past"
"54320662","In the Brain of Peter Lubbers: HTML5 Real-Time and Connectivity",1332354600000,0,1350857,805913,"past"
"45001742","Paul Ardeleanu's Advanced iOS Development, Two-day Course",1332406800000,0,1350857,1040306,"past"
"56738672","The London Commoning Cafe",1332439200000,0,2027171,697718,"past"
"51442962","March Hadoop Meetup: Using the Hive mind",1332441000000,0,2467322,805913,"past"
"fdznqyqfbzb","London Groovy & Grails User Group Meetup",1332441000000,0,1702896,,"past"
"53322412","Windows Azure BootCamp - London (TechDays)",1332493200000,0,3118992,,"past"
"53632172","Practical Agile Testing with Janet Gregory",1332748800000,3600000,1350857,805913,"past"
"51672082","Brian Sletten's Semantic Web Technologies Bootcamp",1332748800000,3600000,1350857,805913,"past"
"52145642","In The Brain of Janet Gregory: Testing Traps to Avoid in Agile Teams",1332869400000,3600000,1350857,1040306,"past"
"44415112","Ian Robinson and Jim Webber's Neo4j Two-day Tutorial",1332921600000,3600000,1350857,1040306,"past"
"51210842","Greg Young's CQRS, Domain Events, Event Sourcing and how to apply DDD",1332921600000,3600000,1350857,1040306,"past"
"55961232","Intro to Data-Making Workshop",1332937800000,3600000,2590642,1232158,"past"
"53339302","Internet of Things Meetup 6",1332957600000,3600000,2590642,5957342,"past"
"54478312","Steve Freeman and Nat Pryce's Growing Real Systems Guided by Tests course",1333008000000,3600000,1350857,805913,"past"
"57537982","Air Quality Egg Workshop",1333011600000,3600000,2590642,1232158,"past"
"55022822","Hack code",1333040400000,3600000,1702896,6020822,"past"
"qzcprcyqfbnc","The London Commoning Cafe",1333130400000,3600000,2027171,817320,"past"
"43419882","Martine Devos' Certified ScrumMaster Workshop (Apr 02-03rd)",1333353600000,3600000,1350857,1040306,"past"
"55666452","Navigating the cloud with diagnostics, storage and powershell",1333474200000,3600000,3118992,,"past"
"52161752","Drupal Kent first ever meetup!",1333477800000,3600000,3148882,6034372,"past"
"53163972","CukeUp! 2012",1333526400000,3600000,1350857,805913,"past"
"56297712","London Magento Meetup - Hosted by WebShopApps",1333560600000,3600000,1582377,4477842,"past"
"47632392","In The Brain of Jon Jagger: Cyber Dojo",1333647000000,3600000,1350857,1040306,"past"
"dgdprcyqgbjb","The London Commoning Cafe",1333731600000,3600000,2027171,697718,"past"
"58870202","In The Brain of Ed Cortis: Radical transformation through leadership and agility",1334079000000,3600000,1350857,1040306,"past"
"57887112","In The Brain of Mike Amundsen: Essential Node.js for Web Developers",1334165400000,3600000,1350857,1040306,"past"
"dhtdtcyqgbrb","The London Commoning Cafe",1334340000000,3600000,2027171,817320,"past"
"45010822","Udi Dahan's Advanced Distributed Systems Design with SOA",1334563200000,3600000,1350857,1040306,"past"
"52211542","Meet to talk PostgreSQL",1334685600000,3600000,2019081,1113633,"past"
"57893052","In The Brain of Udi Dahan: Modeling Distributed Systems with NServiceBus Studio",1334770200000,3600000,1350857,805913,"past"
"58233312","Internet of Things Meetup 7",1334858400000,3600000,2590642,6415442,"past"
"dhtdtcyqgbbc","The London Commoning Cafe",1334944800000,3600000,2027171,817320,"past"
"43551692","Simon Brown's Software Architecture for Developers (Apr 23-24th)",1335168000000,3600000,1350857,1040306,"past"
"57406792","Uncle Bob Martin's Clean Code: Agile Software Craftsmanship",1335168000000,3600000,1350857,1040306,"past"
"44421102","Dierk Koenig's Practical Groovy for Developers",1335168000000,3600000,1350857,1040306,"past"
"43419932","Martine Devos' Certified ScrumMaster Workshop (Apr 23-24th)",1335168000000,3600000,1350857,1040306,"past"
"45214152","Simon Brown's Software Architecture for Developers Workshop",1335168000000,3600000,1350857,1040306,"past"
"56591432","Data Science as a Game Changer",1335202200000,3600000,3183732,6357312,"past"
"58905472","Find Your Ninja: Cool Projects in April",1335202200000,3600000,1350857,1040306,"past"
"55334532","10th Big Data London Meetup",1335202200000,3600000,1789394,6183482,"past"
"53315682","2nd 'Oracle Big Data 4 Enterprise' meetup on 'community night' in Big Data Week",1335286800000,3600000,2907972,,"past"
"57905102","In The Brain of Simon Brown, How much up front design is just enough?",1335288600000,3600000,1350857,805913,"past"
"58371142","In The Brain of Rob Harrop: Working with Continuous Deployment",1335288600000,3600000,1350857,1040306,"past"
"44418452","Dierk Koenig's Practical Grails for Developers",1335340800000,3600000,1350857,1040306,"past"
"55030822","April Hadoop Meetup: Big Data Week Afternoon Special",1335357000000,3600000,2467322,6764882,"past"
"58207662","Building Modern Applications the JBoss Way",1335373200000,3600000,1600595,1040306,"past"
"55523412","Share some D3 and Gephi love",1335376800000,3600000,3440102,6764882,"past"
"44303372","Martine Devos' Certified Scrum Product Owner",1335427200000,3600000,1350857,1040306,"past"
"53616762","Using Real User Metrics to Measure Performance",1335461400000,3600000,1350857,805913,"past"
"61104422","HPC Meetup @ The Pipeline Bar Aldgate",1335461400000,3600000,1651926,1420824,"past"
"dhtdtcyqgbkc","The London Commoning Cafe",1335549600000,3600000,2027171,817320,"past"
"61094822","BigData Debate",1335549600000,3600000,1789394,1485879,"past"
"60262162","End of BigData Week Debate and Networking Event",1335549600000,3600000,3648652,1485879,"past"
"55493252","DSL12-Data Science London Hackathon! ONSITE participants",1335601800000,3600000,3183732,3929882,"past"
"53315582","Gojko Adzic's Test Driven Development Workshop",1335772800000,3600000,1350857,805913,"past"
"43433382","Gojko Adzic's Test Driven Development Workshop",1335772800000,3600000,1350857,805913,"past"
"53992302","Allan Kelly and Chris Matt's Essential Agile for Business Analysts course",1335772800000,3600000,1350857,805913,"past"
"44557722","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1335772800000,3600000,1350857,1040306,"past"
"53626082","A Technical Introduction to Continuous Delivery",1335807000000,3600000,1350857,805913,"past"
"58895762","In The Brain of Allan Kelly, The What and Why of Agile",1335807000000,3600000,1350857,1040306,"past"
"62257442","Drupal Meetup Next Tuesday",1335895200000,3600000,3148882,6034372,"past"
"58522042","In The Brain of Brian Sletten: Testing REST with BDD",1335979800000,3600000,1350857,1040306,"past"
"53615902","Progressive Java Tutorials",1336073400000,3600000,1350857,805913,"past"
"61528212","Commons in the House of Commons",1336471200000,3600000,2027171,7058862,"past"
"61897972","In The Brain of Gavin Bell: Is Everything Social?",1336498200000,3600000,1350857,805913,"past"
"59827412","Startups and the cloud: business and technical strategies",1336500000000,3600000,3118992,5212832,"past"
"61738972","Progressive NOSQL Tutorials",1336548600000,3600000,1350857,805913,"past"
"62731462","May Magento London Meetup - hosted by PHP (UK) & Session Digital",1336586400000,3600000,1582377,4129552,"past"
"54355972","Progressive NOSQL Tutorials",1336586400000,3600000,1350857,805913,"past"
"43420012","Martine Devos' Certified ScrumMaster Workshop (May 14-15th)",1336982400000,3600000,1350857,1040306,"past"
"44903422","Mark Murphy's Intro to Android for Busy Coders, Two-day Course",1336982400000,3600000,1350857,1040306,"past"
"48729792","Ayende Rahien's RavenDB Workshop",1336982400000,3600000,1350857,1040306,"past"
"61896112","11th Big Data London Meetup",1337016600000,3600000,1789394,6183482,"past"
"59951352","In The Brain of Phil Trelford, Tomas Petricek: F# for Finance & Commodities",1337016600000,3600000,1350857,1040306,"past"
"62953712","Organisational Practice and the Commons",1337085900000,3600000,2027171,6982212,"past"
"56301172","AWS UG UK #2 - Architecting for AWS",1337094000000,3600000,3034712,4981602,"past"
"57263472","In The Brain of Oren Eini aka Ayende Rahien: Sharding And Scaling with RavenDB",1337103000000,3600000,1350857,1040306,"past"
"51210992","Greg Young's CQRS, Domain Events, Event Sourcing and how to apply DDD",1337155200000,3600000,1350857,1040306,"past"
"44996852","Mark Murphy's Advanced Android for Busy Coders, Two-day Course",1337155200000,3600000,1350857,1040306,"past"
"fdznqyqhbcc","London Groovy & Grails User Group Meetup",1337189400000,3600000,1702896,,"past"
"44303402","Martine Devos' Certified Scrum Product Owner",1337241600000,3600000,1350857,1040306,"past"
"62834262","First LOPUG Meetup on Thursday 17th May, 6:45 onwards",1337277600000,3600000,3531972,6967312,"past"
"63223772","Convergence for a Commons-based Economy",1337355000000,3600000,2027171,4817212,"past"
"47308732","In The Brain of Luke Daley: Managing JavaScript with Gradle",1337707800000,3600000,1350857,1040306,"past"
"62289492","May Hadoop Meetup: Realtime computation with Hadoop & Storm",1337707800000,3600000,2467322,1798261,"past"
"61089902","Internet of Things Meetup 8",1337709600000,3600000,2590642,5957342,"past"
"44545772","Gojko Adzic's BDD for Developers - Two-day Course",1337760000000,3600000,1350857,1040306,"past"
"63392952","Mahout Special Session with Ted Dunning & Sean Owen",1337794200000,3600000,3183732,1752361,"past"
"64858752","In The Brain of Gael Fraiteur: Multithreading beyond the lock keyword",1337880600000,3600000,1350857,1040306,"past"
"65180732","Christophe Coenraets: Cross-Platform Mobile Apps with HTML, JavaScript&PhoneGap",1337880600000,3600000,1350857,1040306,"past"
"62770222","Erlang User Conference 2012, Stockholm",1338188400000,3600000,1512314,6960412,"past"
"61895682","Music + Data + Geeks = Music Data Science Day!",1338206400000,3600000,3183732,359032,"past"
"62396402","Progressive .NET Tutorials 2012",1338319800000,3600000,1350857,805913,"past"
"62061262","Inaugural Riak London Meetup",1338402600000,3600000,3738932,6858902,"past"
"43420132","Martine Devos' Certified ScrumMaster Workshop (May 31-June 1st)",1338451200000,3600000,1350857,1040306,"past"
"61900012","Progressive F# Tutorials NYC",1338917400000,3600000,1350857,6954692,"past"
"64860632","Business Owner talks: analytics, optimisation, and performance",1339005600000,3600000,1582377,7493642,"past"
"65873032","June Meetup (new venue)",1339005600000,3600000,1570042,798859,"past"
"65767192","The Sunday Energy Meetup",1339333200000,3600000,2590642,1232158,"past"
"55040142","Tomas Petricek and Phil Trelford's Advanced F# Programming course",1339401600000,3600000,1350857,805913,"past"
"53316242","Gojko Adzic's Test Driven Development Workshop",1339401600000,3600000,1350857,805913,"past"
"43420202","Martine Devos' Certified ScrumMaster Workshop (June 11-12th)",1339401600000,3600000,1350857,1040306,"past"
"44557852","Eric Evans Domain Driven Design Hands-On Immersion Workshop",1339401600000,3600000,1350857,1040306,"past"
"48751892","Mark Rendle's Web App Development with Nancy and Simple.Data",1339401600000,3600000,1350857,1040306,"past"
"55040402","Tomas Petricek and Phil Trelford's Advanced F# Programming course",1339401600000,3600000,1350857,805913,"past"
