id,name,city,address_1,address_2,lat,lon
23371112,"News UK","London","1 London Bridge Street SE1 9GF",,51.50529,-0.087514
23396842,"Ketchum","London","35-41 Folgate St, London, E1 6BX",,51.520988,-0.077363
23415292,"The Office Group ","London","Warnford Court 29 Throgmorton St London EC2N 2AT",,51.51503,-0.086824
23421152,"Royal Exchange, London ","London","2 Royal Exchange Steps, The Royal Exchange, EC3V 3DG",,51.513584,-0.08759
23442562,"Big Data for Social Good Challenge","Global","Web only",,33.86,-84.4
23471411,"Raddison Blu Portman Hotel, Marble Arch","London","22 Portman Square, W1H7BG ",,51.516232,-0.157945
23474320,"ThoughtWorks (UK) Ltd","London","76 Wardour Street London W1F 0UR",,51.513084,-0.133667
23474320,"ThoughtWorks (UK) Ltd","London","76 Wardour Street London W1F 0UR",,51.513191,-0.133495
23490459,"Imperial College London","London","South Kensington Campus, SW7 2AZ",,51.500515,-0.178231
23496923,"The Understudy at National Theatre","London","National Theatre, South Bank, London, SE1 9PX.",,51.50721,-0.113637
23500139,"Campus London","London","5 Bonhill Street  EC2A",,51.522717,-0.085738
23500874,"Empiric's Offices","London, EC2R 8DN","1 Old Jewery",,51.514168,-0.090679
23502527,"1 Old Jewry","London","EC2R 8DN",,51.514168,-0.090679
23502554,"lastminute.com","London","Johnson Building, 77 Hatton Garden London EC1N 8JS, London",,51.520153,-0.108792
23503401," Gustav Tuck Lecture Theatre","London WC1E 6BT","2nd Floor, Wilkins Building, UCL",,51.524784,-0.133439
23505845,"Cambridge Judge Business School","Cambridge","Trumpington Street",,52.20068,0.119415
23506675,"Strand Campus, King's College London","London","Strand, WC2R 2LS, London Room number: K0.20 (Ground Floor/King's Building)- Please refer to this map: http://www.kcl.ac.uk/campu",,51.510742,-0.11695
23512042,"Queen Mary University, Mile End Campus, Arts Two Lecture Theatre","London","327 Mile End Rd, London E1 4NS",,51.523418,-0.040544
23513670,"Makers Academy","London","2nd Floor 50-52 Commercial Street E1 6LT",,51.517471,-0.073302
23514308,"St. Paul's restaurant","London","St. Paul's Churchyard, St Paul's Cathedral",,51.514259,-0.098431
23515531,"Lights of soho","London W1F 0RX","35 Brewer st",,51.512028,-0.134364
23515649,"Bentham B01 LT, Bentham House","London","4-8 Endsleigh Gardens, WC1H 0EG",,51.526611,-0.130827
23517669,"Twitter HQ","London","20 Air Street, W1B 5DL",,51.510612,-0.1369
23523091,"etc venues","London","155 Bishopsgate",,51.515419,-0.082425
23523808,"Transform at Engine","London","60 Great Portland St, W1W 7RT",,51.517796,-0.141378
23524540,"New hacker house in Shoreditch ","London","(Address revealed to those who've RSVP'd)",,51.50642,-0.12721
23526530,"The Mall Galleries","London SW1","The Mall",,51.505054,-0.132772
23526530,"The Mall Galleries","London SW1","The Mall",,51.50662,-0.129779
23526916,"Google Campus (Ground Floor)","EC2A 4BX","4-5 Bonhill Street, London",,51.522579,-0.085512
23533498,"The News Building","London","1 London Bridge Street, London, SE1 9GF",,51.499641,-0.09599
23538582,"The Grand America Hotel","Salt Lake City","555 South Main Street",,40.75737,-111.889648
23573133,"UCL, Foster Court (Room numbers 233, 235, 243)","London","Gower Street, WC1E 6BT",,51.524784,-0.133439
23573380,"Wallacespace","London","18 Clerkenwell Green, EC1R 0DP",,51.522778,-0.104965
23577971,"Central Hall","Southampton","Evans Street, SO14 1ZA",,50.90139,-1.396888
23580931,"London Escalator","London","69-89 Mile End Road, Whitechapel, London, E1 4TT",,51.520901,-0.052804
23583745,"Minster Exchange","London","Minster Court, Mincing Lane",,51.510483,-0.081613
23589891,"The Trampery","London","239 Old Street, EC1V 9EY",,51.526634,-0.084333
23590920,"Noisy Little Monkey","Bristol","c/o Aardman, Gasferry Road, BS1 6UN",,51.447414,-2.607811
23592071,"Duedil, 25 Christopher Street","London","EC2A 2BS",,51.521408,-0.084135
23595723,"Bentham B10 + B11 Seminar Rm","London","Bentham House, Endsleigh Gardens, WC1H 0EG",,51.526611,-0.130826
23604777,"Rockstar Hubs Ground Floor","London","3 Minster Court Mincing Lane London EC3R 7DD",,51.51033,-0.081082
23618046,"Facebook","London","10 Brock Street, Regents Place",,51.525562,-0.139775
23628762,"Kings Stores","E1 7HP","14 Widegate St, City of London",,51.518169,-0.078086
23634386,"Yahoo_HQ","London","Yahoo UK HQ, 5th Floor, 125 Shaftesbury Avenue, London WC2H 8AD",,51.513954,-0.128837
23634709,"8th floor - WeWork South Bank","London","22 Upper Ground",,51.507912,-0.107195
23636957,"Twitter HQ","W1B","London",,0,0
23643130,"The Shooting Star","London, E1 7JF","125-129 Middlesex Street",,51.51778,-0.078622
23643235,"WeWork SouthBank","London","22 Upper Ground",,51.507912,-0.107195
23647423,"AnalogFolk","London","20 Rosebery Avenue, Clerkenwell, EC1R 4SX",,51.52356,-0.111087
23650644,"Ambika P3 ","London","35 Marylebone Road, London, NW1 5LS",,51.522034,-0.154611
23650644,"Ambika P3 ","London","35 Marylebone Road, London, NW1 5LS",,51.522194,-0.155889
23650677,"The Institute of Mechanical Engineers HQ","London","1 Birdcage Walk SW1H 9JJ",,51.501213,-0.129993
23650785,"Blackett Laboratory, Imperial College London, South Kensington Campus","London","Prince Consort Road SW7 2AZ London ",,51.500515,-0.17823
23665066,"The Bull, 100 Upper Street,","London","London, N1 0NP",,51.537239,-0.103355
23669935,"Facebook London","London","10 Brock Street, NW1 3FG",,51.525608,-0.139647
23674612,"Manchester","Manchester","Exclusive Conference location",,54.560886,-2.212512
23674927,"Royal Oak & Christchurch","London","90 + 91 Coombe Road KT3 4RD New Malden",,0,0
23675458,"Inmarsat Conference Centre","London","99 City Road",,51.530655,-0.101061
23677449,"Crowd Shed","London","The Shed, 18 Hanway Street, London, W1T 1UF",,51.516953,-0.131942
23679585,"QA","London","Saint James House, 10 Rosebury Avenue, London EC1R 4TF",,51.522541,-0.111461
23681811,"The city","London","3 Lloyd’s Avenue",,51.512119,-0.078076
23683796,"Digital Catapult","London","101 Euston Road, London, NW1 2RA",,51.5284,-0.127423
23686356,"wagamama","London","45 Bank Street (Jubilee Park/Canary Wharf)",,51.502773,-0.018928
23691342,"30 Euston Square","London","30 Euston Square",,0,0
23695102,"Launch 22","London","31 A, Corsham Street, N1 6DR",,51.527782,-0.086894
23697605,"Stackoverflow Careers","Londres","168 - 172 Old Street",,51.525318,-0.090652
23700534,"Midlands Art Centre","Birmingham","B12 9QH",,52.452774,-1.904057
23710621,"Software Training Hub","London SW1Y 4TE","1st floor New Zealand House 80 Haymarket ",,51.507912,-0.131793
23719896,"BlackRock, 12 Throgmorton Avenue","London","EC2N 2DL",,51.516258,-0.086556
23722159,"https://global.gotomeeting.com/join/194371357","Ilford","online",,54.560886,-2.212512
23723217,"1st Floor New Zealand House","London SW1Y 4TE","80 Haymarket",,51.507912,-0.131793
23723453,"Old Granada Studios","Manchester","Quay Street, Manchester",,53.479221,-2.254402
23724531,"Online Goto Webinar","Kolkata","https://attendee.gotowebinar.com/register/7153358144525677825",,0,0
23725013,"Online Webinar","Greater London","Online Webinar",,51.462582,-0.074071
23725236,"133-135 Bethnall Green Rd","London","Shoreditch, E2 7DG",,51.525402,-0.071137
23725317,"Wayra UK","London","Shropshire House, 2-10 Capper Street",,51.522816,-0.134943
23732014,"Wahaca Canary Wharf","London/Canary Wharf","The Park Pavillion, Canada Square, London E14 5FW",,51.504883,-0.018889
23733724,"Deloitte Digital","London","49 Clerkenwell Green EC1R 0EB",,51.523319,-0.105071
23735032,"Microsoft Cardinal Place","London","80-100 Victoria Street, SW1E 5JL",,51.497265,-0.140081
23744091,"UCL University, Darwin B40LT Darwin Building","London","Gower Street London WC1E 6BT , London",,51.52478,-0.133438
23748834,"Hilton Tower Bridge","London","5 More London Place, Tooley Street, London SE1 2BY, United Kingdom",,51.50457,-0.081324
23748922,"135 Bethnal Green Road","London","133 - 135 Bethnal Green Road",,51.525024,-0.071329
23749173,"Education First","London","22 Chelsea Manor St, London SW3 5RL",,51.486824,-0.167527
23753723,"Beach Blanket Babylon","London","19-23 Bethnal Green Road","E1 6LA, Shoreditch",51.523804,-0.074358
23754817,"Victoria Library","London","160 Buckingham Palace Road, SW1W 9UD",,51.492916,-0.147878
23761793,"https://meetings.webex.com/collabs/#/meetings/detail?uuid=MC8AU48L9GWSRZ2TI63UO4HQS4-1IIH&rnd=185432.03440","London","Webex",,51.50642,-0.12721
23761872,"http://axelta.com/AxOnlineIOTBootcamps.php","Ilford","Live Online",,54.554642,-5.852129
23761885,"Elastic","London","Golden House, 30 Great Pulteney Street, W1F 9NN",,51.512131,-0.136391
23762248,"GoToWebinar","Ilford","Live Online",,54.554642,-5.852129
23772413,"MESSE","Frankfurt","Ludwig-Erhard-Anlage 1",,50.112232,8.645142
23778274,"Urban Innovation Centre","London","One Sekforde St London EC1R 0BE",,51.523998,-0.104827
23778562,"Skills Matter at CodeNode","London EC2","10 South Place",,51.51889,-0.086563
23783283,"Address will posted and emailed","Ilford","Online",,54.560886,-2.212512
23787993,"lisbon or london ?","London","O campus do Taguspark / idealondon",,51.48793,-0.146586
23788351,"J.Z. Young lecture Theatre, Anatomy Building","London","Gower Street, London, WC1E 6BT",,51.52362,-0.133642
23788997,"Saint James's Hatcham, Goldsmiths University, ","London","SE14 6AD",,51.474258,-0.038001
23801613,"Address will be emailed and posted","Ilford","Online",,54.560886,-2.212512
23804275,"The App Business","N1 9BE","The Spitfire Building, 71 Collier Street",,51.531986,-0.118985
23808791,"Central Station Pub","London N1 9SD"," 37 Wharfdale Road, Kings Cross ",,51.533432,-0.120468
23809826,"RockStar Hubs (ground floor) ","London EC3R 7DD","3 Minster Court (corner entry), Mincing Lane",,51.51033,-0.081082
23810151,"The Cube, Deutsche Boerse","Eschborn","Mergenthaleralle 61",,50.135578,8.56834
23812670,"Address will be emailed and posted","Ilford","Online",,54.560886,-2.212512
23816031,"Deloitte Digital","London","Buckley Building, 49 Clerkenwell Green, EC1R 0EB",,51.523319,-0.105071
23816290,"Rising Sun, 44 / 46 EBURY BRIDGE Road","London","PIMLICO, LONDON, SW1W 8PZ",,51.490116,-0.150412
23817987,"Realex Payments","London","1 King Street","W6 9HR",51.511948,-0.123777
23818354,"Society of Chemical Industry,","London","14/15, Belgrave Square,  London, SW1X 8PS",,51.498615,-0.155197
23818354,"Society of Chemical Industry,","London","14/15, Belgrave Square,  London, SW1X 8PS",,51.49874,-0.154899
23820090,"Novelty Automation","London","1a Princeton St London  WC1R 4AX",,51.519657,-0.117115
23820090,"Novelty Automation","London","1a Princeton St London  WC1R 4AX",,51.51973,-0.116914
23829646,"Harwell campus","Harwell","OX11 0QX",,51.572586,-1.315935
23830883,"Greenpeace HQ ","London","Canonbury Villas, N1 2BY",,51.540363,-0.098552
23831270,"The Nags Head 9 Orford Road, London, E17 9LP","London","Walthamstow ",,51.50642,-0.12721
23833457,"Pret A Manger","London","Unit 1,200 ALDERSGATE  EC1A 4H",,0,0
23840978,"Pivotal London","London","Bentima House, 168-172 Old Street, London EC1V 9BP",,51.525036,-0.090498
23846943,"TIM Group","London","One Aldgate, EC3N 1RE",,51.511944,-0.075236
23847350,"Address will be posted and emailed","Ilford","Online",,0,0
23848813,"UCL Cruciform B304 LT1, Cruciform Building Basement","London"," Gower Street, WC1E 6BT",,51.52478,-0.133438
23851958,"Foyles Bookstore","London","107 Charing Cross Road, London WC2H 0DT 020 7437 5660",,51.51426,-0.129819
23853557,"Create Space London","London","11th floor, Wembley Point, 1 Harrow Rd, Wembley, London, Middlesex HA9 6DE",,51.544666,-0.273945
23857724,"Lloyds Register","London","71 Fenchurch Street",,51.51265,-0.078804
23859390,"GSMA Head Office","London","Floor 2, The Walbrook Building, 25 Walbrook",,0,0
23865845,"Newspeak House","London","133 Bethnal Green Road",,51.525024,-0.071329
23870250,"Pret","London"," 2 Lower Regent Street, Mayfair, London SW1Y 4PF",,51.50679,-0.133735
23874130,"Rocket Holborn","London","36-38 Kingsway, WC2B 6EY",,51.516052,-0.119036
23876917,"ThoughtWorks Ltd.  First Floor ","London","76-78 Wardour Street  London, W1F 0UR",,51.513191,-0.133494
23883360,"Barbican Gin Joint","London","Barbican level 2",,51.50642,-0.12721
23886590,"Address will be posted and emailed","Ilford","Online",,54.560886,-2.212512
23886889,"Eight Members Club","London","1 Dysart Street, EC2A 2BX",,51.521576,-0.084141
23888169,"Accelerator London","London","35 Kingsland Road, E2 8AA",,51.529076,-0.077883
23890011,"Crane Software (Midvision Ltd)","London","Woolyard, 52 Bermondsey Street",,51.501926,-0.082524
23892101,"Interop Conference, ExCeL London ","London","1 Western Gateway  E16 1XL ",,51.508171,0.027107
23894223,"http://axelta.com/home.php","Ilford","Online",,54.560886,-2.212512
23897146,"AnalogFolk London","London","20 Rosebery Avenue, Clerkenwell, EC1R 4SX, London",,51.52356,-0.111087
23909817,"UCL University Campus, Christopher Ingold XLG2 Auditorium, Christopher Ingold Building","London","20 Gordon Street, WC1H 0AJ, London",,51.525429,-0.132201
23909910,"Campus London (Google)","London","4-5 Bonhill Street, London, EC2A 4BX",,51.522579,-0.085512
23910794,"Avonmouth House","London","6 Avonmouth Street London SE1 6NX",,51.497997,-0.097838
23911143,"Skillsmatter (CodeNode)","London","CodeNode, 10 South Place, London, EC2M 2RB, GB ",,51.519547,-0.087081
23919924,"Facebook Inc","London, NW1 3FG","10 Brock Street",,51.525608,-0.139647
23920660,"ICH Wolfson Room B (Ground Floor), ","London","The Wolfson Centre, Mecklenburgh Square Gardens, London, WC1N 2AP",,0,0
23922150,"The Village","London","31 Orford Rd London E17 9NL",,51.582745,-0.011751
23924927,"WeWork Moorgate","London","1 Fore Street, EC2Y 5EJ",,51.51775,-0.090457
23931518,"Juxon House","London","100 St Paul's Churchyard, EC4M 8BU ",,51.514168,-0.100191
23931584,"Mind Candy HQ","EC2A 4DN","15 Bonhill Street, London",,51.523041,-0.08519
23933973,"The Assembly Rooms,Wetherspoons","Epsom","147-153 High Street Epsom Surrey KT19 8EH St",,51.332748,-0.26954
23934081,"The Cube, London","London","STUDIO 5, 155 COMMERCIAL STREET, LONDON, E1 6BJ",,51.52116,-0.075669
23940890,"TransferWise","London","186 City Road, London, EC1V 2NT",,51.527706,-0.090645
23947931,"Venntro London","London","Venntro, Floor 7, 10 Southampton St, WC2E 7HA ",,51.511208,-0.121844
23950649,"Barclays Accelerator","London","81 Palace Gardens Terrace, W8 4AT",,51.509239,-0.194224
23955665,"Skills Matter at CodeNode","London","10 South Place",,51.51889,-0.086563
23963169,"The London Irish Centre","London NW1 9XB","50-52 Camden Square",,51.543762,-0.132258
23963858,"Innovation Birmingham","Birmingham, B7 4BB","Faraday Wharf, Innovation Birmingham Campus, Holt Street, Birmingham Science Park Aston,",,52.488663,-1.887234
23971291,"Main Gate","London","Ravenscourt Park",,51.4935,-0.239225
23973969,"Edspace","London","Block D, Hackney Community College, Shoreditch Campus, Falkirk Street, London, N1 6HQ",,51.530743,-0.079316
23974779,"Golden House","W1F 9NN","30 Great Pulteney Street",,51.512131,-0.136391
23982156,"Code Node","London","10 South Place EC2M 2RB",,51.519547,-0.087081
24003570,"SECC","Glasgow","Exhibition Way, G3 8YW",,55.86087,-4.288153
24003958,"TechHub Swansea","Swansea","11 Wind Street, SA1 1DP",,51.619572,-3.939572
24004594,"Hult International Business School","London","London Undergraduate Campus – Hult House East, 33-35 Commercial Road, London, E1 1LD, UK ",,51.515129,-0.068832
24008645,"Hurst Farm","Crockham Hill","Dairy Lane",,51.232761,0.053265
24010969,"Webinar - Use Link In Description To Register","London","Worldwide Web",,53.6083,-0.168923
24012848,"St John's Church, Hoxton","London","Pitfield St, N1 6NP",,51.530544,-0.083635
24020445,"Skills Matter - CodeNode","London","10 South Pl, London, EC2M 2RB",,0,0
24020637,"Skills Matter at CodeNode","EC2M 2RB","10 South Place, London",,51.519547,-0.087081
24023571,"Stackoverflow","London","1st Floor Bentima House, 168 - 172 Old Street ",,51.525318,-0.090652
24025495,"The Darwin Lecture Theatre","London","Gower Street, London, WC1E 6BT",,51.52478,-0.133438
24034987,"UCL Gustave Tuck Lecture Theatre","London","2nd Floor, Wilkins Building, UCL, Gower Street, WC1E 6BT",,51.52478,-0.133438
24035098,"MarketInvoice HQ","Greater London","Hogarth House, 136 High Holborn,",,51.5173,-0.122405
24041855,"University of Central Lancashire","Preston","Cold Bath St, PR1 2HE",,53.761196,-2.706821
24045692,"AWS Loft","London","WeWork, 1 Fore Street, EC2Y 5EJ",,51.517952,-0.090521
24045779,"St Nicolas Church","London","Church st, Chiswick London W4 2PH",,51.485832,-0.250476
24047380,"Just-Eat Holding Limited","London","Floor 7, Fleet Place House, 2 Fleet Place, EC4M 7RF",,51.516418,-0.10321
24048867,"The Bricklayers Arms","London ","63 Charlotte Rd, EC2A 3PE",,51.526314,-0.081117
24048960,"Balderton Capital","London","The Stables, 28 Britannia Street",,51.529861,-0.118402
24049178,"Skempton Building, Imperial College","London","SW7 2AZ ",,51.500515,-0.178231
24049333,"Skills Matter","London","CodeNode, 10 South Place, London, EC2M 2RB, GB ",,51.519547,-0.087081
24052668,"Andel's Hotel","Berlin","Landsberger Allee 106, 10369 ",,52.528561,13.457339
24055571,"Satellite Applications Catapult","Oxfordshire","Electron Building, Fermi Avenue, Harwell, OX11 0QR",,51.577229,-1.309256
24057995,"Newspeak House","London","133-135 Bethnal Green Road, E2 7DG",,51.525402,-0.071136
24061104,"Large Lecture Theatre","London","115 New Cavendish Street, W1W 6UW",,51.520844,-0.140144
24068767,"ONLINE","London","Online",,51.50642,-0.12721
24070339,"Badoo - Medius House","London","2 Sheraton Street, W1F8BH",,51.515335,-0.13467
24070604,"TechHub London  20 Ropemaker Street","London","EC2Y 9AR",,51.519695,-0.08846
24075583,"Cloudamour Limited ","London","Suite 1 Building 5,  Leavesden Park, Hercules Way, Watford, Herts,  WD25 7GS",,51.507351,-0.127758
24080592,"Coventry","Coventry","Coventry",,52.406822,-1.519693
24088792,"The Institute of Directors hub - City of London,","London","New Broad Street House, 35 New Broad Street, ",,51.517128,-0.084157
24099332,"Wayra London, 2-10 Shropshire House ","London","Capper Street, WC1E 6JA",,51.522758,-0.135066
24103125,"Penderel's Oak","London","Penderel's Oak 283-288 High Holborn London WC1V 7HP",,51.517838,-0.115436
24105262,"WeWork Spitalfields","London","1 Primrose Street, EC2A 2EX.",,51.520702,-0.080511
24107105,"Skills Matter at CodeNode","London","10 South Place, EC2M 7EB",,51.518906,-0.086611
24107131,"Etc Venues, Norton Folgate - Liverpool Street,","London, E1 6DQ","Bishopsgate Court",,51.521164,-0.078401
24108439,"Lindley Hall","London","Royal Horticultural Halls,Elverton Street Off Vincent Square , Victoria,  London SW1 2QD ",,51.507351,-0.127758
24109423,"Wallacespace ","London","18 Clerkenwell Green  EC1R 0DP London",,51.523403,-0.106523
24109954,"Goldman Sachs HQ","London","120 Fleet St, EC4A 2QQ",,51.514561,-0.105591
24111838,"Pushkin House","London","5A Bloomsbury Square WC1A 2TA",,51.518288,-0.123118
24122180,"London Fields Brewery ","London","365-366 Warburton Street, Hackney, London, E8 3RR",,0,0
24123790,"Browns Old Jewry","London","8-10 Old Jewry, London, Greater London, EC2R 8DN",,51.514076,-0.090618
24125728,"WeWork, 3rd Floor","London","9 Devonshire Square, EC2M 4YD",,51.516933,-0.078523
24126788,"Slug and Lettuce, ","Surrey","10 The Derby Square, Epsom, KT18 8AG",,51.30574,-0.240402
24126788,"Slug and Lettuce, ","Surrey","10 The Derby Square, Epsom, KT18 8AG",,51.334003,-0.266395
24132815,"The Crystal","London","1 Siemens Brothers Way, Royal Victoria Dock, London E16 1GB ",,51.507442,0.016295
24132857,"Advanced 365","London","230 City Road",,51.528477,-0.093009
24132930,"Etihad stadium","Manchester","M11 3FF",,53.484592,-2.202693
24133908,"Silverrail Technologies HQ","London","The Heal’s Building, 22 Torrington Place,, WC1E 7HJ",,51.521458,-0.134445
24139658,"Fyvie Hall","London","University of Westminster, 309 Regent St, W1B 2HW",,51.516876,-0.143241
24139887,"Online","London","https://attendee.gotowebinar.com/register/3978312713778831362",,0,0
24140538,"Investec Bank PLC","London EC2V 7QP","2 Gresham Street",,51.516167,-0.096667
24141608,"NUMA Sentier","Paris","39 Rue du Caire, 75002 Paris",,48.86763,2.34954
24142254,"Skills Matter | CodeNode","London","10 South Place, EC2M 7EB",,51.518551,-0.086114
24143706,"Skimlinks","London","2nd Floor, 52 Bevenden Street","London, N1 6BL",51.529408,-0.086795
24144148,"Hilda Porter Room, The Wesley Hotel","London","81-103 Euston Street London, England, NW1 2EZ",,51.52663,-0.136049
24147417,"PA Consulting","London","123 Buckingham Palace Road, SW1W 9SR",,51.493603,-0.146671
24148749,"Zalando Dublin","Dublin 4","Second Floor, The Warehouse, 35 Barrow Street",,0,0
24149059,"ETC.VENUES 155 BISHOPSGATE","London","155 Bishopsgate, Liverpool St, London, EC2M 3YD, London",,51.518726,-0.079838
24149792,"Accelerator | Business Incubation London","London","35 Kingsland Rd, London E2 8AA",,51.527771,-0.078007
24152820,"Skills Matter | Code Node","London","10 South Place EC2M 2RB",,51.518551,-0.086114
24158758,"Museum of Science & Industry","M3 4FP","Liverpool Road, Manchester",,53.476448,-2.254391
24159953,"Newcastle University London","London","102 Middlesex Street",,51.517315,-0.077301
24160679,"49, Oxford Street ","LE1 5XY","DS3 Labs, Innovation Centre, De Montfort University, Leicester",,52.629215,-1.135603
24162541,"etc.venues St Paul's 200 Aldersgate Street","EC1A GB","London",,51.51825,-0.102025
24162551,"Flux Lounge - Engage Works. Wool House, Unit 1. 74 Back Church Lane","E1 1AB","London",,51.511909,-0.066636
24162942,"Exeter Science Park - Babbage Way. Clyst Honiton.","EX5 2FN","Exeter",,50.731117,-3.456513
24164279,"Campus North - 5 Carliol Square"," NE1 6UF","Newcastle upon Tyne",,54.972946,-1.608285
24164285,"Newspeak House, 133 Bethnal Green Road","E2 7DG","London",,51.525322,-0.071185
24164343,"Winton Capital","London","27 Hammersmith Grove, W6 0NE",,51.495018,-0.226458
24166588,"ustwo London, 62 Shoreditch High Street ","E1 6JJ","London",,51.524128,-0.076224
24166594,"Nottingham Trent University Clifton Campus - Pavilion Building Room 122. Clifton Lane. ","NG11 8NS","Nottingham",,52.91209,-1.185257
24166599,"Copper Box Arena, Queen Elizabeth Olympic Park","E20 3HB","London",,51.544407,-0.020082
24166618,"NCVO, National Council For Voluntary Organisations - 8 All Saints Street","N1 9RL","London ",,51.534771,-0.118714
24167919,"Central Library Manchester","Manchester","St Peter’s Square",,53.47812,-2.244646
24169626,"The Duke E17","London"," 112 Wood Street, Walthamstow",,51.588043,-0.004292
24172796,"Myjar Ltd, ","London","Moss House, 15-16 Brook's Mews, London W1K 4DS",,51.51231,-0.146482
24173553,"Canonical,","London"," 5th Floor, Blue Fin Bldg, 110 Southwark St, SE1 0SU",,51.506176,-0.100236
24174934,"Ian Gulland Lecture Theatre","London","Whitehead Building, Goldsmiths University",,51.473736,-0.037207
24177026,"Artirix Office","London","2nd Floor, Venture House, Glasshouse Street",,51.510464,-0.137367
24177183,"ANDigital","London","Golden Cross House, 8 Duncannon Street, WC2N 4JF",,51.508392,-0.126372
24177775,"Rockstar hubs","London","EC3R 7DD",,51.509998,-0.08
24179718,"Andel's Hotel, Room Saphir 2 and 3","London","Landsberger Allee 106, 10369, Berlin",,52.528072,13.457125
24185525,"Stratified Medical","London","40 Churchway, NW1 1LW",,51.528511,-0.130355
24185751,"Quru","London","West Wing, Somerset House, Strand, WC2R 1LA",,51.511139,-0.119413
24187347,"YOOX NET-A-PORTER GROUP","London","1 The Village Offices, Westfield London Shopping Centre, Ariel Way",,51.507961,-0.219307
24187786,"Amba Hotel Marbel Arch","London","Bryanston Street",,51.514137,-0.159334
24189142,"Pret ","London","163 PICCADILLY LONDON, W1J 9ED",,51.50783,-0.140134
24192431,"Engineering Building, Building 15, Queen Mary University of London ","London","Mile End Road, E1 4NS",,51.522499,-0.041885
24192500,"Fitch Learning","London London EC1Y 4UP","4 Chiswell Street ",,51.520798,-0.087735
24192546,"Zapnito","London","18-20 Scrutton Street",,51.523212,-0.083461
24193056,"Runway East","London","10 Finsbury Square",,51.52124,-0.087505
24199621,"Traveltech Lab","London","6th Floor, 2 More London, Riverside, SE1 2RR",,51.505157,-0.080595
24201648,"Goldsmiths Church","London","New Cross, Hatcham, St. James",,51.474247,-0.038013
24203467,"1st Floor, 20 Air Street","London"," Piccadilly Circus, W1B 5DL",,51.509972,-0.134992
24207510,"EIP, Fairfax House","London","15 Fulwood Place London WC1V 6HU",,51.518841,-0.113386
24210182,"Gamesys","London","10 Piccadilly, London W1J 0DD",,51.509644,-0.135649
24214872,"CodeNode - 10 South Place","EC2M 7EB","London",,51.518562,-0.086245
24216434,"The Octagon","Hull","Walker Street, HU3 2RA",,53.73856,-0.354491
24217754,"Twitter","London","www.crowdchat.net/ibmbeinnovative or #IBMBEinnovative",,51.50735,-0.127758
24218907,"Pret by Museum of London","London","UNIT 1 200 ALDERSGATE  EC1A 4HD",,51.51705,-0.096855
24218907,"Pret by Museum of London","London","UNIT 1 200 ALDERSGATE  EC1A 4HD",,51.517212,-0.096981
24218907,"Pret by Museum of London","London","UNIT 1 200 ALDERSGATE  EC1A 4HD",,51.51722,-0.096953
24218907,"Pret by Museum of London","London","UNIT 1 200 ALDERSGATE  EC1A 4HD",,51.517265,-0.096944
24218907,"Pret by Museum of London","London","UNIT 1 200 ALDERSGATE  EC1A 4HD",,51.51732,-0.096893
24230230,"Central Working (near Whitechapel)","London","69-89 Mile End Road, Whitechapel, E1 4TT",,51.520878,-0.052311
24234331,"Lab49, Level 2, 30 St Mary Axe","London","London EC3A 8EP",,51.514473,-0.080349
24243795,"Palantir, 3rd Floor","London","27 Soho Square, W1D 3QR",,51.514812,-0.131652
24247200,"The Fox","London","28 Paul Street, Shoreditch, EC2A 4LB, London",,51.523903,-0.083815
24251031,"WORKLIFE Camden","London","13 Hawley Crescent, NW1 8NP",,51.540955,-0.142647
24259603,"Conversocial (floor 6)","London","7-11 Cavendish Place, W1G 0QD",,51.517109,-0.143505
2426141,"London Review Bookshop","London","14 Bury Place, Bloomsbury, WC1A 2JL",,51.518444,-0.12434
24262504,"etc.venues Bonhill House ","London","EC2A 4BX ",,51.522572,-0.0855
24269534,"St Mary-le-Bow","London","Cheapside, London EC2V 6AU",,51.513927,-0.093617
24279528,"Pret","London","15 Old Brompton Rd, London SW7 3HZ",,51.493435,-0.175115
24279884,"Rise London (previously London Escalator)","London","69-89 Mile End Road, E1 4TT",,51.520878,-0.052311
24290402,"http://dtd.analyticsweek.com/","Online","http://dtd.analyticsweek.com/",,0,0
24291075,"Fitch Learning","Manhattan","55 Broad St, 3rd Floor",,40.705292,-74.01088
24292987,"Pret @ Tottenham Court Rd","London","237 Tottenham Court rd",,51.518482,-0.131953
24298761,"UCL, Bedford Way LG04, 26 Bedford Way","London","WC1H 0DS",,51.523983,-0.128802
24300280,"The Architecture Gallery","London","RIBA, 66 Portland Place, London, W1B 1AD",,51.521801,-0.145879
24309850," Upstairs bar of Ye Olde Watling, Pub","London","29 Watling Street, EC4M 9BR",,51.512993,-0.093666
24312049,"LT1, Blackett Laboratory","London","Imperial College  South Kensington Campus, Blackett Building LT1  London, SW7 2AZ GB",,51.499573,-0.179538
24312241,"Room G60 (back on ground floor)","London","Sir Alexander Fleming Building South Kensington Campus Imperial College London London SW7 2AZ",,51.49773,-0.176374
24313634,"The Hub @ Argos","London","279 Vauxhall Bridge Road, Victoria, SW1V 1EJ ",,51.494823,-0.14203
24319896,"Sainsbury's Headquarters","London"," 33 Holborn, EC1N 2HT",,51.517307,-0.108527
24324106,"UCL G29, Anatomy Building, JZ Young Lecture Theatre","London","Gower Street, WC1E 6BT",,51.522449,-0.132647
